image_path,label
train_dataset/img_2663.png,"[('circle', 'blue')]"
train_dataset/img_2664.png,"[('triangle', 'blue')]"
train_dataset/img_2665.png,"[('triangle', 'green'), ('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_2666.png,"[('circle', 'blue')]"
train_dataset/img_2667.png,"[('circle', 'red')]"
train_dataset/img_2668.png,"[('circle', 'blue')]"
train_dataset/img_2669.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_2670.png,"[('square', 'red')]"
train_dataset/img_2671.png,"[('circle', 'red')]"
train_dataset/img_2672.png,"[('triangle', 'red')]"
train_dataset/img_2673.png,"[('circle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2674.png,[]
train_dataset/img_2675.png,"[('circle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2676.png,"[('circle', 'red'), ('circle', 'green')]"
train_dataset/img_2677.png,"[('circle', 'red'), ('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_2678.png,"[('square', 'green'), ('square', 'red')]"
train_dataset/img_2679.png,"[('triangle', 'red'), ('circle', 'green'), ('square', 'red')]"
train_dataset/img_2680.png,"[('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_2681.png,"[('circle', 'blue'), ('square', 'blue'), ('square', 'green')]"
train_dataset/img_2682.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_2683.png,"[('triangle', 'green'), ('square', 'blue')]"
train_dataset/img_2684.png,[]
train_dataset/img_2685.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_2686.png,"[('triangle', 'blue')]"
train_dataset/img_2687.png,"[('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_2688.png,"[('circle', 'green'), ('square', 'blue')]"
train_dataset/img_2689.png,"[('square', 'green'), ('square', 'red'), ('circle', 'green')]"
train_dataset/img_2690.png,[]
train_dataset/img_2691.png,"[('circle', 'green'), ('square', 'red')]"
train_dataset/img_2692.png,"[('square', 'red'), ('circle', 'red'), ('triangle', 'green'), ('circle', 'green')]"
train_dataset/img_2693.png,[]
train_dataset/img_2694.png,"[('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_2695.png,"[('square', 'green'), ('square', 'red'), ('square', 'blue')]"
train_dataset/img_2696.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_2697.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2698.png,"[('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_2699.png,"[('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_2700.png,[]
train_dataset/img_2701.png,"[('triangle', 'blue'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_2702.png,"[('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2703.png,"[('square', 'green'), ('square', 'red'), ('triangle', 'red')]"
train_dataset/img_2704.png,"[('circle', 'red'), ('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_2705.png,"[('circle', 'blue')]"
train_dataset/img_2706.png,"[('circle', 'red'), ('triangle', 'blue'), ('square', 'green'), ('triangle', 'red')]"
train_dataset/img_2707.png,"[('triangle', 'red'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_2708.png,"[('square', 'red')]"
train_dataset/img_2709.png,"[('triangle', 'green'), ('circle', 'red')]"
train_dataset/img_2710.png,"[('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2711.png,"[('triangle', 'green'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_2712.png,"[('square', 'red')]"
train_dataset/img_2713.png,[]
train_dataset/img_2714.png,"[('square', 'blue'), ('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2715.png,"[('circle', 'green'), ('square', 'green')]"
train_dataset/img_2716.png,"[('circle', 'blue'), ('square', 'red')]"
train_dataset/img_2717.png,"[('triangle', 'green')]"
train_dataset/img_2718.png,"[('triangle', 'green'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2719.png,"[('triangle', 'blue'), ('square', 'green'), ('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_2720.png,"[('circle', 'blue')]"
train_dataset/img_2721.png,[]
train_dataset/img_2722.png,[]
train_dataset/img_2723.png,"[('circle', 'red'), ('square', 'red'), ('circle', 'green')]"
train_dataset/img_2724.png,"[('circle', 'green'), ('square', 'blue'), ('triangle', 'red')]"
train_dataset/img_2725.png,"[('triangle', 'blue')]"
train_dataset/img_2726.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_2727.png,"[('triangle', 'red'), ('square', 'red'), ('circle', 'green')]"
train_dataset/img_2728.png,"[('square', 'green')]"
train_dataset/img_2729.png,"[('square', 'red'), ('triangle', 'red'), ('square', 'green')]"
train_dataset/img_2730.png,"[('triangle', 'red'), ('triangle', 'green'), ('circle', 'green'), ('square', 'green')]"
train_dataset/img_2731.png,"[('circle', 'green')]"
train_dataset/img_2732.png,"[('triangle', 'blue')]"
train_dataset/img_2733.png,"[('square', 'green'), ('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2734.png,"[('circle', 'blue')]"
train_dataset/img_2735.png,"[('triangle', 'green')]"
train_dataset/img_2736.png,"[('square', 'green'), ('triangle', 'green')]"
train_dataset/img_2737.png,"[('square', 'green'), ('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2738.png,"[('square', 'green'), ('circle', 'red')]"
train_dataset/img_2739.png,"[('triangle', 'blue'), ('square', 'green'), ('circle', 'blue')]"
train_dataset/img_2740.png,"[('circle', 'green')]"
train_dataset/img_2741.png,"[('square', 'green'), ('triangle', 'red'), ('triangle', 'green')]"
train_dataset/img_2742.png,[]
train_dataset/img_2743.png,"[('triangle', 'green'), ('square', 'green')]"
train_dataset/img_2744.png,[]
train_dataset/img_2745.png,[]
train_dataset/img_2746.png,"[('triangle', 'blue'), ('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_2747.png,"[('circle', 'red'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_2748.png,"[('circle', 'red'), ('circle', 'blue'), ('triangle', 'red'), ('square', 'green')]"
train_dataset/img_2749.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_2750.png,"[('square', 'green')]"
train_dataset/img_2751.png,"[('triangle', 'blue'), ('square', 'blue'), ('triangle', 'red'), ('square', 'red')]"
train_dataset/img_2752.png,"[('square', 'red'), ('triangle', 'red')]"
train_dataset/img_2753.png,[]
train_dataset/img_2754.png,"[('circle', 'red'), ('square', 'green')]"
train_dataset/img_2755.png,"[('triangle', 'green'), ('square', 'red')]"
train_dataset/img_2756.png,[]
train_dataset/img_2757.png,"[('square', 'red'), ('square', 'blue'), ('triangle', 'red')]"
train_dataset/img_2758.png,"[('square', 'green'), ('triangle', 'blue')]"
train_dataset/img_2759.png,"[('square', 'red'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_2760.png,"[('square', 'green')]"
train_dataset/img_2761.png,"[('square', 'green')]"
train_dataset/img_2762.png,"[('circle', 'green')]"
train_dataset/img_2763.png,"[('square', 'green'), ('circle', 'blue')]"
train_dataset/img_2764.png,"[('square', 'blue'), ('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2765.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2766.png,[]
train_dataset/img_2767.png,"[('circle', 'green')]"
train_dataset/img_2768.png,[]
train_dataset/img_2769.png,[]
train_dataset/img_2770.png,"[('square', 'green')]"
train_dataset/img_2771.png,"[('square', 'green'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_2772.png,[]
train_dataset/img_2773.png,"[('square', 'red'), ('circle', 'green'), ('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_2774.png,"[('circle', 'blue')]"
train_dataset/img_2775.png,"[('triangle', 'red')]"
train_dataset/img_2776.png,[]
train_dataset/img_2777.png,"[('square', 'green'), ('triangle', 'green')]"
train_dataset/img_2778.png,"[('triangle', 'blue'), ('square', 'blue')]"
train_dataset/img_2779.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2780.png,[]
train_dataset/img_2781.png,"[('circle', 'red')]"
train_dataset/img_2782.png,"[('triangle', 'red'), ('circle', 'green')]"
train_dataset/img_2783.png,"[('square', 'red'), ('square', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2784.png,"[('square', 'green'), ('square', 'blue'), ('square', 'red')]"
train_dataset/img_2785.png,"[('triangle', 'green'), ('square', 'red')]"
train_dataset/img_2786.png,[]
train_dataset/img_2787.png,"[('square', 'green'), ('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_2788.png,"[('triangle', 'green'), ('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2789.png,[]
train_dataset/img_2790.png,"[('triangle', 'green')]"
train_dataset/img_2791.png,[]
train_dataset/img_2792.png,"[('square', 'blue'), ('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_2793.png,"[('triangle', 'red')]"
train_dataset/img_2794.png,"[('triangle', 'blue'), ('circle', 'green'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2795.png,"[('square', 'red')]"
train_dataset/img_2796.png,"[('triangle', 'blue'), ('square', 'blue'), ('square', 'red')]"
train_dataset/img_2797.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_2798.png,[]
train_dataset/img_2799.png,"[('circle', 'red'), ('square', 'green'), ('triangle', 'blue')]"
train_dataset/img_2800.png,"[('triangle', 'green'), ('circle', 'green')]"
train_dataset/img_2801.png,"[('triangle', 'red')]"
train_dataset/img_2802.png,"[('square', 'red'), ('circle', 'blue')]"
train_dataset/img_2803.png,"[('square', 'red')]"
train_dataset/img_2804.png,"[('triangle', 'green')]"
train_dataset/img_2805.png,"[('circle', 'blue')]"
train_dataset/img_2806.png,"[('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_2807.png,"[('square', 'red'), ('triangle', 'red')]"
train_dataset/img_2808.png,"[('circle', 'blue')]"
train_dataset/img_2809.png,"[('circle', 'blue'), ('triangle', 'blue'), ('triangle', 'green'), ('square', 'red')]"
train_dataset/img_2810.png,"[('square', 'green'), ('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_2811.png,"[('circle', 'green')]"
train_dataset/img_2812.png,"[('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_2813.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_2814.png,"[('circle', 'green'), ('triangle', 'red'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_2815.png,"[('square', 'green'), ('square', 'red')]"
train_dataset/img_2816.png,[]
train_dataset/img_2817.png,"[('triangle', 'blue'), ('square', 'green'), ('triangle', 'red')]"
train_dataset/img_2818.png,[]
train_dataset/img_2819.png,"[('circle', 'red')]"
train_dataset/img_2820.png,[]
train_dataset/img_2821.png,"[('circle', 'green')]"
train_dataset/img_2822.png,"[('square', 'red')]"
train_dataset/img_2823.png,"[('triangle', 'blue'), ('square', 'blue')]"
train_dataset/img_2824.png,"[('circle', 'blue')]"
train_dataset/img_2825.png,"[('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_2826.png,[]
train_dataset/img_2827.png,[]
train_dataset/img_2828.png,[]
train_dataset/img_2829.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_2830.png,"[('triangle', 'blue')]"
train_dataset/img_2831.png,"[('square', 'blue')]"
train_dataset/img_2832.png,"[('square', 'red'), ('square', 'blue')]"
train_dataset/img_2833.png,"[('triangle', 'red')]"
train_dataset/img_2834.png,"[('triangle', 'blue')]"
train_dataset/img_2835.png,"[('circle', 'blue')]"
train_dataset/img_2836.png,[]
train_dataset/img_2837.png,"[('circle', 'red')]"
train_dataset/img_2838.png,"[('circle', 'green')]"
train_dataset/img_2839.png,"[('square', 'red'), ('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_2840.png,"[('triangle', 'blue'), ('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_2841.png,"[('circle', 'blue')]"
train_dataset/img_2842.png,"[('triangle', 'red'), ('triangle', 'green')]"
train_dataset/img_2843.png,"[('circle', 'blue')]"
train_dataset/img_2844.png,[]
train_dataset/img_2845.png,"[('square', 'blue')]"
train_dataset/img_2846.png,"[('square', 'red'), ('circle', 'green')]"
train_dataset/img_2847.png,"[('square', 'green'), ('square', 'red'), ('circle', 'blue')]"
train_dataset/img_2848.png,[]
train_dataset/img_2849.png,"[('triangle', 'blue')]"
train_dataset/img_2850.png,[]
train_dataset/img_2851.png,"[('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_2852.png,"[('square', 'green'), ('square', 'blue')]"
train_dataset/img_2853.png,[]
train_dataset/img_2854.png,"[('triangle', 'green')]"
train_dataset/img_2855.png,"[('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2856.png,"[('circle', 'red'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_2857.png,"[('triangle', 'red'), ('triangle', 'blue'), ('square', 'red'), ('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_2858.png,"[('circle', 'red'), ('triangle', 'green'), ('square', 'red')]"
train_dataset/img_2859.png,"[('circle', 'green'), ('square', 'red'), ('circle', 'blue')]"
train_dataset/img_2860.png,"[('circle', 'green')]"
train_dataset/img_2861.png,"[('square', 'green'), ('triangle', 'green')]"
train_dataset/img_2862.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_2863.png,"[('square', 'blue'), ('square', 'red'), ('triangle', 'red')]"
train_dataset/img_2864.png,"[('square', 'red'), ('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_2865.png,"[('circle', 'green'), ('triangle', 'blue'), ('square', 'blue')]"
train_dataset/img_2866.png,"[('circle', 'blue')]"
train_dataset/img_2867.png,"[('triangle', 'green')]"
train_dataset/img_2868.png,"[('square', 'green'), ('circle', 'red')]"
train_dataset/img_2869.png,"[('square', 'blue'), ('circle', 'red')]"
train_dataset/img_2870.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_2871.png,"[('circle', 'green')]"
train_dataset/img_2872.png,"[('triangle', 'red'), ('square', 'blue'), ('triangle', 'green'), ('square', 'green')]"
train_dataset/img_2873.png,"[('square', 'blue'), ('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2874.png,[]
train_dataset/img_2875.png,[]
train_dataset/img_2876.png,"[('triangle', 'blue')]"
train_dataset/img_2877.png,[]
train_dataset/img_2878.png,"[('circle', 'blue'), ('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_2879.png,"[('triangle', 'red'), ('square', 'green'), ('square', 'blue')]"
train_dataset/img_2880.png,"[('square', 'green')]"
train_dataset/img_2881.png,"[('circle', 'blue')]"
train_dataset/img_2882.png,"[('circle', 'blue')]"
train_dataset/img_2883.png,"[('square', 'blue')]"
train_dataset/img_2884.png,"[('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_2885.png,"[('circle', 'red'), ('triangle', 'red'), ('square', 'green')]"
train_dataset/img_2886.png,"[('triangle', 'red'), ('circle', 'red'), ('square', 'green')]"
train_dataset/img_2887.png,"[('triangle', 'green'), ('circle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2888.png,"[('square', 'blue')]"
train_dataset/img_2889.png,[]
train_dataset/img_2890.png,"[('square', 'blue')]"
train_dataset/img_2891.png,"[('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2892.png,"[('square', 'blue')]"
train_dataset/img_2893.png,"[('circle', 'green'), ('square', 'red')]"
train_dataset/img_2894.png,"[('square', 'green'), ('triangle', 'green')]"
train_dataset/img_2895.png,"[('square', 'red')]"
train_dataset/img_2896.png,[]
train_dataset/img_2897.png,[]
train_dataset/img_2898.png,"[('circle', 'green'), ('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2899.png,"[('square', 'blue'), ('triangle', 'red'), ('triangle', 'green')]"
train_dataset/img_2900.png,"[('circle', 'green'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_2901.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_2902.png,"[('triangle', 'blue'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_2903.png,"[('square', 'blue'), ('circle', 'red')]"
train_dataset/img_2904.png,"[('triangle', 'green'), ('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_2905.png,"[('circle', 'blue'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_2906.png,"[('square', 'green')]"
train_dataset/img_2907.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_2908.png,[]
train_dataset/img_2909.png,"[('circle', 'red')]"
train_dataset/img_2910.png,[]
train_dataset/img_2911.png,"[('triangle', 'red')]"
train_dataset/img_2912.png,[]
train_dataset/img_2913.png,"[('square', 'red'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2914.png,"[('triangle', 'blue'), ('square', 'red'), ('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_2915.png,"[('circle', 'blue'), ('square', 'red')]"
train_dataset/img_2916.png,[]
train_dataset/img_2917.png,[]
train_dataset/img_2918.png,"[('square', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2919.png,"[('circle', 'red')]"
train_dataset/img_2920.png,"[('square', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2921.png,"[('circle', 'green'), ('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_2922.png,"[('circle', 'green'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2923.png,"[('triangle', 'green'), ('square', 'green')]"
train_dataset/img_2924.png,"[('square', 'blue')]"
train_dataset/img_2925.png,"[('square', 'blue')]"
train_dataset/img_2926.png,[]
train_dataset/img_2927.png,"[('triangle', 'green'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_2928.png,"[('triangle', 'green'), ('square', 'green'), ('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_2929.png,"[('triangle', 'green')]"
train_dataset/img_2930.png,"[('square', 'green'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2931.png,"[('square', 'red'), ('circle', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2932.png,[]
train_dataset/img_2933.png,"[('circle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2934.png,"[('triangle', 'blue')]"
train_dataset/img_2935.png,[]
train_dataset/img_2936.png,"[('square', 'red')]"
train_dataset/img_2937.png,"[('triangle', 'blue')]"
train_dataset/img_2938.png,"[('circle', 'red')]"
train_dataset/img_2939.png,"[('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_2940.png,"[('triangle', 'blue')]"
train_dataset/img_2941.png,"[('triangle', 'blue'), ('square', 'blue'), ('triangle', 'red'), ('square', 'green')]"
train_dataset/img_2942.png,"[('circle', 'green')]"
train_dataset/img_2943.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_2944.png,"[('circle', 'blue'), ('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2945.png,"[('circle', 'red'), ('square', 'green')]"
train_dataset/img_2946.png,"[('triangle', 'blue')]"
train_dataset/img_2947.png,"[('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_2948.png,"[('square', 'green')]"
train_dataset/img_2949.png,"[('square', 'red')]"
train_dataset/img_2950.png,[]
train_dataset/img_2951.png,"[('square', 'red')]"
train_dataset/img_2952.png,"[('circle', 'green'), ('triangle', 'red'), ('circle', 'red')]"
train_dataset/img_2953.png,"[('square', 'green'), ('triangle', 'blue'), ('circle', 'green'), ('circle', 'red')]"
train_dataset/img_2954.png,"[('triangle', 'green'), ('square', 'red')]"
train_dataset/img_2955.png,"[('triangle', 'green'), ('circle', 'red')]"
train_dataset/img_2956.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_2957.png,"[('square', 'green'), ('circle', 'blue')]"
train_dataset/img_2958.png,"[('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_2959.png,"[('square', 'red')]"
train_dataset/img_2960.png,"[('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_2961.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_2962.png,"[('circle', 'green'), ('square', 'red'), ('triangle', 'red')]"
train_dataset/img_2963.png,"[('circle', 'red'), ('square', 'green')]"
train_dataset/img_2964.png,"[('square', 'blue')]"
train_dataset/img_2965.png,[]
train_dataset/img_2966.png,"[('square', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2967.png,"[('circle', 'green')]"
train_dataset/img_2968.png,"[('circle', 'blue'), ('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2969.png,[]
train_dataset/img_2970.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_2971.png,"[('circle', 'green'), ('square', 'red')]"
train_dataset/img_2972.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_2973.png,"[('triangle', 'green'), ('circle', 'blue'), ('circle', 'red'), ('square', 'green')]"
train_dataset/img_2974.png,"[('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_2975.png,"[('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_2976.png,"[('square', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_2977.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2978.png,"[('circle', 'red'), ('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_2979.png,"[('square', 'blue')]"
train_dataset/img_2980.png,"[('square', 'red'), ('square', 'blue'), ('circle', 'red'), ('square', 'green')]"
train_dataset/img_2981.png,[]
train_dataset/img_2982.png,"[('circle', 'green'), ('square', 'blue')]"
train_dataset/img_2983.png,"[('square', 'red')]"
train_dataset/img_2984.png,[]
train_dataset/img_2985.png,"[('square', 'green'), ('square', 'blue')]"
train_dataset/img_2986.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_2987.png,"[('triangle', 'green'), ('square', 'green'), ('circle', 'blue')]"
train_dataset/img_2988.png,"[('circle', 'green')]"
train_dataset/img_2989.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_2990.png,[]
train_dataset/img_2991.png,[]
train_dataset/img_2992.png,[]
train_dataset/img_2993.png,"[('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_2994.png,"[('square', 'blue'), ('triangle', 'red'), ('triangle', 'green'), ('square', 'green')]"
train_dataset/img_2995.png,"[('triangle', 'green'), ('triangle', 'red'), ('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_2996.png,"[('triangle', 'red'), ('triangle', 'green'), ('circle', 'red')]"
train_dataset/img_2997.png,"[('triangle', 'red'), ('square', 'red'), ('square', 'green')]"
train_dataset/img_2998.png,"[('circle', 'red'), ('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_2999.png,"[('circle', 'green')]"
train_dataset/img_3000.png,"[('square', 'blue'), ('triangle', 'red')]"
train_dataset/img_3001.png,"[('triangle', 'green'), ('square', 'green')]"
train_dataset/img_3002.png,"[('square', 'blue')]"
train_dataset/img_3003.png,"[('square', 'blue')]"
train_dataset/img_3004.png,"[('circle', 'red')]"
train_dataset/img_3005.png,"[('circle', 'green'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_3006.png,"[('triangle', 'green'), ('circle', 'red')]"
train_dataset/img_3007.png,"[('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_3008.png,"[('square', 'red'), ('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_3009.png,"[('triangle', 'blue')]"
train_dataset/img_3010.png,[]
train_dataset/img_3011.png,"[('square', 'green'), ('circle', 'red'), ('square', 'red')]"
train_dataset/img_3012.png,"[('triangle', 'green')]"
train_dataset/img_3013.png,"[('square', 'green'), ('triangle', 'red'), ('triangle', 'green'), ('square', 'red')]"
train_dataset/img_3014.png,"[('circle', 'red'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_3015.png,"[('square', 'red'), ('square', 'green')]"
train_dataset/img_3016.png,"[('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_3017.png,"[('triangle', 'blue')]"
train_dataset/img_3018.png,"[('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_3019.png,"[('square', 'blue'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_3020.png,[]
train_dataset/img_3021.png,[]
train_dataset/img_3022.png,"[('circle', 'blue'), ('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_3023.png,[]
train_dataset/img_3024.png,"[('square', 'green'), ('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_3025.png,"[('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_3026.png,"[('square', 'blue'), ('square', 'green'), ('triangle', 'green')]"
train_dataset/img_3027.png,"[('square', 'blue')]"
train_dataset/img_3028.png,[]
train_dataset/img_3029.png,[]
train_dataset/img_3030.png,"[('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_3031.png,"[('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_3032.png,"[('circle', 'green')]"
train_dataset/img_3033.png,"[('triangle', 'blue'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_3034.png,[]
train_dataset/img_3035.png,"[('triangle', 'green'), ('square', 'blue'), ('triangle', 'blue')]"
train_dataset/img_3036.png,[]
train_dataset/img_3037.png,"[('square', 'green'), ('circle', 'red'), ('triangle', 'red')]"
train_dataset/img_3038.png,"[('square', 'blue'), ('triangle', 'red'), ('square', 'green'), ('triangle', 'green')]"
train_dataset/img_3039.png,"[('circle', 'red')]"
train_dataset/img_3040.png,"[('triangle', 'green'), ('square', 'blue'), ('circle', 'green'), ('square', 'green'), ('triangle', 'blue')]"
train_dataset/img_3041.png,"[('square', 'red'), ('square', 'green')]"
train_dataset/img_3042.png,"[('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_3043.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_3044.png,"[('triangle', 'green'), ('square', 'red'), ('triangle', 'red')]"
train_dataset/img_3045.png,[]
train_dataset/img_3046.png,"[('square', 'red'), ('circle', 'blue')]"
train_dataset/img_3047.png,"[('square', 'red'), ('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_3048.png,"[('square', 'red'), ('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_3049.png,"[('circle', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_3050.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_3051.png,"[('square', 'blue'), ('square', 'green'), ('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_3052.png,"[('triangle', 'blue')]"
train_dataset/img_3053.png,[]
train_dataset/img_3054.png,"[('triangle', 'green'), ('square', 'red'), ('square', 'blue')]"
train_dataset/img_3055.png,[]
train_dataset/img_3056.png,"[('triangle', 'green'), ('circle', 'green'), ('square', 'green')]"
train_dataset/img_3057.png,"[('circle', 'red'), ('triangle', 'green'), ('square', 'blue')]"
train_dataset/img_3058.png,"[('triangle', 'red'), ('square', 'blue'), ('square', 'green'), ('circle', 'red')]"
train_dataset/img_3059.png,"[('triangle', 'green')]"
train_dataset/img_3060.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_3061.png,"[('circle', 'red')]"
train_dataset/img_3062.png,"[('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_3063.png,"[('square', 'blue'), ('circle', 'red'), ('square', 'green')]"
train_dataset/img_3064.png,"[('square', 'green')]"
train_dataset/img_3065.png,"[('square', 'red')]"
train_dataset/img_3066.png,"[('square', 'blue')]"
train_dataset/img_3067.png,"[('triangle', 'green'), ('square', 'red')]"
train_dataset/img_3068.png,"[('square', 'green'), ('square', 'red'), ('circle', 'blue')]"
train_dataset/img_3069.png,"[('triangle', 'red')]"
